SO2,CO,O3,NO2,PM10,PM25,기온(°C),강수량(mm),풍속(m/s),습도(%),month,day,hour,PM10_lag1
0.003,0.4,0.015,0.027,9.0,8.0,5.9,0.0,1.8,84,11,9,14,12.0
0.003,0.4,0.014,0.028,8.0,6.0,5.8,1.2,2.4,90,11,9,15,12.0
0.003,0.4,0.019,0.021,10.0,6.0,6.2,0.0,2.7,87,11,9,16,7.0
0.003,0.4,0.018,0.022,9.0,6.0,6.4,0.0,2.2,85,11,9,17,8.0
0.002,0.4,0.017,0.022,13.0,10.0,6.3,0.1,2.5,82,11,9,18,7.0
0.003,0.4,0.021,0.017,17.0,11.0,6.2,0.0,2.7,76,11,9,19,8.0
0.003,0.4,0.024,0.011,14.0,10.0,6.2,0.0,2.6,76,11,9,20,12.0
0.002,0.4,0.023,0.013,11.0,8.0,5.8,0.0,2.6,73,11,9,21,7.0
0.002,0.3,0.026,0.009,12.0,9.0,5.6,0.0,2.2,75,11,9,22,7.0
0.003,0.3,0.028,0.007,8.0,7.0,4.7,0.0,4.0,75,11,9,23,8.0
0.003,0.3,0.029,0.007,8.0,7.0,3.5,0.0,3.9,69,11,10,0,9.0
0.003,0.4,0.028,0.007,12.0,8.0,2.5,0.0,2.3,72,11,10,1,6.0
0.003,0.3,0.028,0.007,13.0,10.0,1.9,0.0,2.7,75,11,10,2,5.0
0.003,0.3,0.027,0.007,14.0,8.0,1.4,0.0,1.3,76,11,10,3,4.0
0.003,0.3,0.026,0.008,16.0,10.0,1.2,0.0,0.5,75,11,10,4,8.0
0.002,0.4,0.021,0.014,14.0,7.0,0.7,0.0,0.7,78,11,10,5,7.0
0.002,0.4,0.02,0.016,15.0,8.0,1.2,0.0,1.0,77,11,10,6,8.0
0.002,0.4,0.011,0.025,14.0,9.0,1.2,0.0,0.9,88,11,10,7,9.0
0.002,0.4,0.009,0.028,12.0,8.0,1.3,0.0,0.1,89,11,10,8,9.0
0.002,0.4,0.016,0.022,10.0,7.0,2.1,0.3,1.7,90,11,10,9,8.0
0.002,0.4,0.022,0.015,14.0,9.0,3.8,0.0,2.2,80,11,10,10,7.0
0.002,0.4,0.024,0.013,11.0,8.0,5.1,0.0,2.9,70,11,10,11,10.0
0.003,0.4,0.027,0.013,17.0,10.0,6.5,0.0,2.8,68,11,10,12,15.0
0.003,0.4,0.027,0.014,15.0,9.0,6.2,0.0,4.8,61,11,10,13,9.0
0.003,0.3,0.028,0.009,12.0,9.0,5.9,0.0,3.8,66,11,10,14,9.0
0.002,0.4,0.029,0.009,9.0,4.0,7.1,0.0,3.7,55,11,10,15,8.0
0.003,0.4,0.027,0.012,15.0,9.0,7.1,0.0,3.4,58,11,10,16,10.0
0.003,0.4,0.023,0.015,12.0,8.0,6.2,0.0,2.9,62,11,10,17,9.0
0.003,0.4,0.023,0.015,14.0,8.0,5.9,0.0,3.2,67,11,10,18,13.0
0.002,0.4,0.025,0.013,12.0,8.0,5.6,0.0,3.3,71,11,10,19,17.0
0.003,0.4,0.023,0.014,13.0,8.0,5.5,0.0,2.7,74,11,10,20,14.0
0.002,0.4,0.024,0.013,11.0,6.0,5.4,0.0,3.0,74,11,10,21,11.0
0.003,0.4,0.025,0.011,14.0,8.0,5.1,0.0,2.9,75,11,10,22,12.0
0.003,0.4,0.021,0.016,15.0,10.0,4.5,0.0,2.8,77,11,10,23,8.0
0.002,0.4,0.021,0.015,14.0,11.0,4.2,0.0,2.2,80,11,11,0,8.0
0.002,0.4,0.026,0.012,14.0,9.0,4.0,0.0,3.1,79,11,11,1,12.0
0.002,0.4,0.025,0.011,16.0,10.0,3.9,0.0,2.9,81,11,11,2,13.0
0.003,0.3,0.03,0.007,10.0,6.0,3.7,0.0,3.3,65,11,11,3,14.0
0.003,0.3,0.027,0.01,10.0,7.0,3.3,0.0,3.0,58,11,11,4,16.0
0.002,0.4,0.024,0.013,11.0,7.0,2.4,0.0,0.7,62,11,11,5,14.0
0.002,0.3,0.023,0.013,9.0,7.0,2.3,0.0,0.6,65,11,11,6,15.0
0.002,0.4,0.012,0.026,10.0,5.0,2.4,0.0,0.8,63,11,11,7,14.0
0.003,0.6,0.007,0.034,11.0,5.0,2.6,0.0,1.2,65,11,11,8,12.0
0.003,0.5,0.012,0.03,16.0,9.0,4.2,0.0,1.3,62,11,11,9,10.0
0.003,0.4,0.019,0.023,18.0,10.0,6.8,0.0,1.3,56,11,11,10,14.0
0.003,0.4,0.021,0.021,20.0,10.0,8.4,0.0,4.0,54,11,11,11,11.0
0.003,0.4,0.032,0.01,18.0,11.0,9.0,0.0,4.2,52,11,11,12,17.0
0.003,0.3,0.032,0.009,29.0,10.0,9.1,0.0,4.4,51,11,11,13,15.0
0.003,0.4,0.031,0.009,27.0,7.0,8.3,0.0,4.3,56,11,11,14,12.0
0.003,0.3,0.031,0.009,20.0,5.0,8.8,0.0,5.0,54,11,11,15,9.0
0.003,0.4,0.028,0.013,24.0,9.0,8.1,0.0,4.5,53,11,11,16,15.0
0.003,0.4,0.027,0.013,26.0,9.0,7.4,0.0,3.9,57,11,11,17,12.0
0.003,0.4,0.026,0.014,23.0,10.0,6.5,0.0,3.9,57,11,11,18,14.0
0.003,0.4,0.024,0.015,19.0,10.0,5.8,0.0,2.7,61,11,11,19,12.0
0.003,0.4,0.024,0.014,19.0,11.0,5.2,0.0,2.5,61,11,11,20,13.0
0.003,0.4,0.021,0.016,17.0,9.0,4.6,0.0,2.9,60,11,11,21,11.0
0.002,0.4,0.018,0.02,18.0,9.0,4.2,0.0,2.5,63,11,11,22,14.0
0.003,0.4,0.02,0.016,17.0,10.0,3.8,0.0,2.5,69,11,11,23,15.0
0.003,0.4,0.021,0.015,19.0,11.0,3.2,0.0,2.3,70,11,12,0,14.0
0.002,0.4,0.023,0.011,16.0,9.0,3.0,0.0,3.2,73,11,12,1,14.0
0.002,0.4,0.023,0.01,18.0,7.0,3.0,0.0,2.6,73,11,12,2,16.0
0.003,0.4,0.024,0.009,17.0,11.0,2.9,0.0,2.6,71,11,12,3,10.0
0.003,0.3,0.024,0.008,18.0,10.0,2.7,0.0,3.0,74,11,12,4,10.0
0.003,0.3,0.022,0.009,13.0,8.0,2.4,0.0,3.3,66,11,12,5,11.0
0.002,0.4,0.012,0.021,14.0,9.0,2.1,0.0,2.6,63,11,12,6,9.0
0.002,0.5,0.007,0.027,13.0,6.0,1.5,0.0,1.6,62,11,12,7,10.0
0.003,0.4,0.016,0.018,10.0,6.0,1.6,0.0,1.4,64,11,12,8,11.0
0.003,0.4,0.023,0.009,15.0,7.0,2.8,0.0,2.1,57,11,12,9,16.0
0.002,0.4,0.022,0.011,19.0,7.0,4.6,0.0,4.7,44,11,12,10,18.0
0.003,0.4,0.024,0.01,20.0,6.0,6.2,0.0,4.0,46,11,12,11,20.0
0.003,0.4,0.029,0.008,20.0,8.0,7.0,0.0,5.2,45,11,12,12,18.0
0.003,0.4,0.03,0.007,19.0,6.0,7.7,0.0,4.5,42,11,12,13,29.0
0.003,0.4,0.03,0.007,25.0,11.0,8.0,0.0,4.0,42,11,12,14,27.0
0.003,0.4,0.03,0.008,20.0,7.0,8.2,0.0,5.1,40,11,12,15,20.0
0.003,0.4,0.026,0.012,21.0,10.0,7.6,0.0,3.9,44,11,12,16,24.0
0.003,0.5,0.023,0.015,19.0,9.0,6.8,0.0,2.0,46,11,12,17,26.0
0.003,0.6,0.017,0.022,22.0,10.0,5.9,0.0,2.2,50,11,12,18,23.0
0.003,0.5,0.013,0.026,23.0,12.0,5.4,0.0,2.4,53,11,12,19,19.0
0.003,0.5,0.011,0.027,24.0,15.0,4.9,0.0,2.0,55,11,12,20,19.0
0.003,0.5,0.009,0.029,19.0,10.0,4.5,0.0,1.2,54,11,12,21,17.0
0.003,0.6,0.006,0.033,20.0,10.0,3.6,0.0,0.9,59,11,12,22,18.0
0.003,0.5,0.01,0.027,16.0,7.0,3.1,0.0,0.6,64,11,12,23,17.0
0.003,0.5,0.008,0.03,15.0,7.0,2.8,0.0,0.8,63,11,13,0,19.0
0.002,0.5,0.007,0.03,16.0,7.0,2.3,0.0,0.6,68,11,13,1,16.0
0.003,0.5,0.006,0.029,15.0,8.0,2.0,0.0,1.1,68,11,13,2,18.0
0.003,0.5,0.006,0.031,12.0,5.0,1.8,0.0,1.0,69,11,13,3,17.0
0.003,0.7,0.002,0.039,15.0,9.0,1.8,0.0,0.6,70,11,13,4,18.0
0.003,0.7,0.002,0.038,19.0,10.0,1.3,0.0,2.1,70,11,13,5,13.0
0.003,0.6,0.002,0.035,18.0,11.0,0.9,0.0,2.1,75,11,13,6,14.0
0.003,0.7,0.002,0.038,19.0,10.0,0.6,0.0,2.0,78,11,13,7,13.0
0.003,0.6,0.004,0.036,19.0,10.0,0.8,0.0,1.4,79,11,13,8,10.0
0.003,0.6,0.007,0.033,24.0,12.0,2.9,0.0,1.8,71,11,13,9,15.0
0.003,0.6,0.01,0.033,27.0,12.0,5.7,0.0,1.7,60,11,13,10,19.0
0.003,0.5,0.015,0.03,28.0,15.0,8.2,0.0,1.5,53,11,13,11,20.0
0.004,0.5,0.014,0.031,27.0,16.0,9.8,0.0,1.8,50,11,13,12,20.0
0.004,0.5,0.016,0.032,26.0,12.0,11.2,0.0,1.3,52,11,13,13,19.0
0.004,0.4,0.021,0.028,29.0,14.0,12.9,0.0,2.7,52,11,13,14,25.0
0.004,0.4,0.027,0.026,26.0,13.0,12.7,0.0,1.2,55,11,13,15,20.0
0.004,0.5,0.029,0.022,25.0,11.0,12.7,0.0,1.9,58,11,13,16,21.0
0.004,0.5,0.028,0.024,25.0,12.0,12.3,0.0,2.2,56,11,13,17,19.0
0.004,0.6,0.021,0.031,32.0,14.0,11.3,0.0,2.3,61,11,13,18,22.0
0.003,0.6,0.013,0.04,29.0,13.0,10.4,0.0,1.5,65,11,13,19,23.0
0.004,0.9,0.003,0.052,40.0,20.0,9.7,0.0,1.1,70,11,13,20,24.0
0.004,1.0,0.003,0.053,41.0,25.0,9.4,0.0,0.0,73,11,13,21,19.0
0.003,1.1,0.003,0.056,39.0,23.0,9.3,0.0,0.6,74,11,13,22,20.0
0.004,0.9,0.002,0.054,36.0,18.0,9.2,0.0,1.0,74,11,13,23,16.0
0.004,0.8,0.002,0.052,33.0,17.0,9.3,0.0,1.5,75,11,14,0,15.0
0.004,1.0,0.002,0.056,34.0,17.0,9.0,0.0,1.2,75,11,14,1,16.0
0.004,0.9,0.002,0.051,34.0,18.0,8.8,0.0,1.3,78,11,14,2,15.0
0.004,0.8,0.002,0.048,33.0,16.0,8.7,0.0,1.4,78,11,14,3,12.0
0.004,0.8,0.003,0.047,32.0,18.0,8.5,0.0,1.3,78,11,14,4,15.0
0.003,0.8,0.002,0.045,31.0,16.0,7.9,0.0,1.1,79,11,14,5,19.0
0.003,0.8,0.002,0.044,33.0,17.0,7.9,0.0,1.0,82,11,14,6,18.0
0.003,0.9,0.003,0.047,32.0,16.0,8.0,0.0,1.8,81,11,14,7,19.0
0.004,0.8,0.004,0.046,34.0,19.0,7.9,0.0,1.4,83,11,14,8,19.0
0.004,0.7,0.007,0.043,34.0,18.0,8.8,0.0,1.5,82,11,14,9,24.0
0.004,0.7,0.011,0.04,39.0,20.0,10.3,0.0,1.1,78,11,14,10,27.0
0.004,0.6,0.025,0.03,40.0,19.0,13.1,0.0,1.4,70,11,14,11,28.0
0.005,0.5,0.043,0.015,51.0,29.0,15.5,0.0,2.9,60,11,14,12,27.0
0.005,0.5,0.049,0.014,54.0,28.0,16.1,0.0,3.6,43,11,14,13,26.0
0.005,0.5,0.054,0.015,66.0,39.0,16.2,0.0,4.9,42,11,14,14,29.0
0.006,0.5,0.055,0.015,72.0,38.0,15.9,0.0,4.3,39,11,14,15,26.0
0.005,0.5,0.056,0.016,77.0,38.0,15.5,0.0,3.4,47,11,14,16,25.0
0.004,0.6,0.05,0.022,79.0,40.0,14.3,0.0,2.6,53,11,14,17,25.0
0.004,0.6,0.043,0.028,79.0,42.0,13.3,0.0,1.9,59,11,14,18,32.0
0.003,0.6,0.042,0.024,82.0,44.0,12.3,0.0,1.9,68,11,14,19,29.0
0.004,0.6,0.033,0.025,79.0,42.0,11.7,0.0,2.3,72,11,14,20,40.0
0.004,0.8,0.017,0.038,76.0,35.0,10.9,0.0,2.4,75,11,14,21,41.0
0.004,0.8,0.009,0.042,79.0,34.0,10.2,0.0,1.8,79,11,14,22,39.0
0.003,0.9,0.003,0.046,73.0,30.0,9.7,0.0,1.5,82,11,14,23,36.0
0.003,0.8,0.006,0.043,69.0,28.0,9.3,0.0,1.9,83,11,15,0,33.0
0.004,0.8,0.007,0.04,65.0,23.0,8.7,0.0,1.5,84,11,15,1,34.0
0.003,0.7,0.007,0.036,64.0,25.0,8.1,0.0,1.5,88,11,15,2,34.0
0.003,0.7,0.009,0.031,62.0,23.0,7.5,0.0,1.7,91,11,15,3,33.0
0.003,0.7,0.012,0.027,68.0,28.0,7.6,0.0,2.5,93,11,15,4,32.0
0.004,0.9,0.004,0.04,67.0,27.0,6.7,0.0,1.1,91,11,15,5,31.0
0.003,1.0,0.003,0.044,69.0,29.0,6.4,0.0,1.6,93,11,15,6,33.0
0.003,0.9,0.002,0.042,65.0,29.0,6.0,0.0,1.3,93,11,15,7,32.0
0.004,1.1,0.004,0.046,67.0,31.0,5.9,0.0,1.8,94,11,15,8,34.0
0.004,1.1,0.006,0.048,77.0,37.0,7.2,0.0,1.6,94,11,15,9,34.0
0.004,1.0,0.01,0.046,82.0,41.0,9.8,0.0,1.8,86,11,15,10,39.0
0.004,0.8,0.014,0.045,73.0,37.0,12.0,0.0,0.8,72,11,15,11,40.0
0.004,0.5,0.024,0.031,48.0,22.0,14.3,0.0,2.2,48,11,15,12,51.0
0.003,0.5,0.026,0.031,37.0,17.0,14.7,0.0,2.0,40,11,15,13,54.0
0.004,0.4,0.031,0.025,37.0,16.0,14.7,0.0,2.1,37,11,15,14,66.0
0.004,0.4,0.03,0.027,50.0,19.0,15.7,0.0,2.7,38,11,15,15,72.0
0.004,0.5,0.029,0.029,59.0,25.0,15.0,0.0,1.2,43,11,15,16,77.0
0.004,0.5,0.03,0.029,57.0,22.0,13.3,0.0,2.7,50,11,15,17,79.0
0.003,0.6,0.028,0.029,56.0,22.0,12.3,0.0,2.9,60,11,15,18,79.0
0.003,0.6,0.03,0.025,51.0,22.0,11.4,0.0,1.8,62,11,15,19,82.0
0.003,0.8,0.01,0.046,52.0,26.0,10.4,0.0,0.7,65,11,15,20,79.0
0.003,0.9,0.004,0.052,50.0,22.0,9.4,0.0,1.5,69,11,15,21,76.0
0.004,0.8,0.003,0.053,49.0,25.0,9.0,0.0,0.8,72,11,15,22,79.0
0.003,0.8,0.003,0.051,46.0,21.0,8.8,0.0,1.6,76,11,15,23,73.0
0.003,0.8,0.003,0.05,46.0,20.0,8.2,0.0,0.9,77,11,16,0,69.0
0.003,0.8,0.003,0.046,42.0,20.0,7.9,0.0,1.4,80,11,16,1,65.0
0.003,0.7,0.004,0.043,43.0,25.0,7.7,0.0,1.6,81,11,16,2,64.0
0.003,0.6,0.004,0.041,43.0,21.0,7.0,0.0,2.2,83,11,16,3,62.0
0.003,0.6,0.017,0.021,46.0,25.0,6.4,0.0,1.9,87,11,16,4,68.0
0.003,0.7,0.011,0.028,49.0,29.0,6.0,0.0,1.9,83,11,16,5,67.0
0.003,0.7,0.005,0.037,48.0,30.0,5.0,0.0,1.3,86,11,16,6,69.0
0.003,0.9,0.003,0.039,48.0,27.0,4.6,0.0,1.6,89,11,16,7,65.0
0.004,0.8,0.005,0.042,49.0,28.0,4.6,0.0,0.7,91,11,16,8,67.0
0.004,0.7,0.017,0.03,46.0,27.0,5.7,0.0,0.8,90,11,16,9,77.0
0.004,0.7,0.018,0.033,51.0,30.0,8.3,0.0,1.5,72,11,16,10,82.0
0.004,0.6,0.022,0.031,44.0,23.0,10.8,0.0,1.0,57,11,16,11,73.0
0.004,0.5,0.032,0.018,50.0,21.0,11.7,0.0,2.8,35,11,16,12,48.0
0.004,0.5,0.032,0.021,53.0,23.0,12.5,0.0,2.6,36,11,16,13,37.0
0.004,0.5,0.041,0.015,60.0,23.0,13.3,0.0,2.9,35,11,16,14,37.0
0.004,0.5,0.042,0.018,59.0,20.0,13.3,0.0,3.3,37,11,16,15,50.0
0.004,0.5,0.033,0.024,63.0,25.0,13.0,0.0,3.0,41,11,16,16,59.0
0.004,0.5,0.031,0.023,53.0,20.0,11.4,0.0,2.6,47,11,16,17,57.0
0.004,0.6,0.027,0.028,53.0,22.0,10.0,0.0,2.5,54,11,16,18,56.0
0.004,0.5,0.024,0.029,52.0,20.0,9.3,0.0,2.5,64,11,16,19,51.0
0.003,0.5,0.023,0.028,48.0,20.0,8.6,0.0,1.3,68,11,16,20,52.0
0.003,0.6,0.009,0.043,45.0,18.0,8.0,0.0,1.1,71,11,16,21,50.0
0.003,0.5,0.01,0.04,42.0,17.0,7.8,0.0,1.7,69,11,16,22,49.0
0.003,0.5,0.009,0.037,37.0,15.0,7.4,0.0,2.5,67,11,16,23,46.0
0.003,0.4,0.017,0.027,32.0,15.0,7.0,0.0,1.9,68,11,17,0,46.0
0.003,0.5,0.011,0.032,27.0,13.0,6.1,0.0,0.9,73,11,17,1,42.0
0.003,0.5,0.014,0.027,26.0,14.0,5.5,0.0,1.4,75,11,17,2,43.0
0.004,0.5,0.011,0.028,24.0,13.0,4.9,0.0,1.1,77,11,17,3,43.0
0.003,0.5,0.009,0.03,27.0,15.0,4.6,0.0,1.2,79,11,17,4,46.0
0.003,0.7,0.003,0.038,30.0,18.0,4.1,0.0,0.8,84,11,17,5,49.0
0.003,0.7,0.002,0.04,38.0,18.0,3.6,0.0,1.3,83,11,17,6,48.0
0.004,0.7,0.003,0.039,39.0,19.0,2.7,0.0,2.3,85,11,17,7,48.0
0.004,0.8,0.005,0.042,39.0,18.0,2.7,0.0,2.3,87,11,17,8,49.0
0.004,0.7,0.008,0.039,45.0,21.0,4.1,0.0,2.2,86,11,17,9,46.0
0.004,0.7,0.011,0.042,44.0,21.0,6.9,0.0,2.0,73,11,17,10,51.0
0.004,0.6,0.014,0.039,43.0,23.0,9.6,0.0,1.6,60,11,17,11,44.0
0.004,0.6,0.017,0.039,42.0,23.0,10.5,0.0,1.4,54,11,17,12,50.0
0.004,0.7,0.017,0.042,40.0,24.0,12.0,0.0,2.1,44,11,17,13,53.0
0.004,0.6,0.017,0.04,41.0,24.0,12.2,0.0,2.0,40,11,17,14,60.0
0.003,0.5,0.019,0.037,34.0,20.0,11.9,0.0,2.6,40,11,17,15,59.0
0.004,0.5,0.024,0.031,34.0,21.0,11.1,0.0,3.1,37,11,17,16,63.0
0.004,0.5,0.026,0.028,33.0,19.0,10.1,0.0,2.1,43,11,17,17,53.0
0.003,0.6,0.021,0.032,34.0,21.0,9.2,0.0,2.8,50,11,17,18,53.0
0.003,0.6,0.012,0.042,37.0,22.0,8.5,0.0,0.6,54,11,17,19,52.0
0.003,0.7,0.005,0.05,38.0,22.0,7.9,0.0,0.2,57,11,17,20,48.0
0.004,0.7,0.004,0.051,36.0,22.0,7.5,0.0,0.7,62,11,17,21,45.0
0.004,0.8,0.003,0.055,35.0,20.0,7.3,0.0,0.5,63,11,17,22,42.0
0.004,0.9,0.002,0.06,39.0,22.0,7.5,0.0,2.0,64,11,17,23,37.0
0.004,0.8,0.002,0.057,40.0,24.0,7.9,0.0,2.1,61,11,18,0,32.0
0.004,0.7,0.003,0.055,41.0,23.0,7.8,0.0,2.4,61,11,18,1,27.0
0.004,0.7,0.002,0.053,41.0,23.0,7.9,0.0,1.9,61,11,18,2,26.0
0.003,0.6,0.002,0.049,34.0,19.0,8.2,0.0,1.7,60,11,18,3,24.0
0.004,0.6,0.003,0.046,36.0,25.0,8.2,0.0,1.8,60,11,18,4,27.0
0.004,0.6,0.003,0.047,36.0,19.0,8.3,0.0,2.3,63,11,18,5,30.0
0.004,0.6,0.002,0.049,39.0,20.0,8.2,0.0,2.1,63,11,18,6,38.0
0.004,0.6,0.002,0.049,42.0,21.0,8.3,0.0,2.3,64,11,18,7,39.0
0.004,0.7,0.003,0.05,47.0,23.0,8.5,0.0,2.5,65,11,18,8,39.0
0.004,0.7,0.004,0.05,52.0,22.0,9.1,0.0,2.2,66,11,18,9,45.0
0.004,0.7,0.006,0.049,58.0,24.0,9.9,0.0,1.8,66,11,18,10,44.0
0.005,0.7,0.01,0.048,61.0,23.0,10.8,0.0,2.1,68,11,18,11,43.0
0.004,0.8,0.013,0.048,64.0,28.0,13.1,0.0,1.0,66,11,18,12,42.0
0.005,0.7,0.03,0.038,72.0,32.0,14.3,0.0,2.2,70,11,18,13,40.0
0.005,0.6,0.053,0.026,82.0,37.0,15.8,0.0,2.8,69,11,18,14,41.0
0.004,0.6,0.059,0.024,95.0,52.0,15.7,0.0,3.1,68,11,18,15,34.0
0.004,0.7,0.054,0.028,102.0,56.0,15.1,0.0,2.1,73,11,18,16,34.0
0.004,0.6,0.055,0.025,86.0,41.0,14.9,0.0,3.2,73,11,18,17,33.0
0.004,0.6,0.054,0.024,79.0,36.0,14.4,0.0,3.0,78,11,18,18,34.0
0.004,0.6,0.048,0.026,79.0,37.0,14.0,0.0,3.0,82,11,18,19,37.0
0.004,0.5,0.051,0.02,74.0,35.0,13.9,0.0,2.6,81,11,18,20,38.0
0.004,0.5,0.05,0.019,64.0,29.0,13.7,0.0,2.8,81,11,18,21,36.0
0.003,0.5,0.046,0.019,61.0,30.0,13.2,0.0,2.3,82,11,18,22,35.0
0.004,0.5,0.044,0.02,59.0,27.0,12.9,0.0,2.5,83,11,18,23,39.0
0.004,0.5,0.044,0.019,58.0,26.0,12.7,0.0,2.7,84,11,19,0,40.0
0.004,0.5,0.042,0.019,52.0,23.0,12.2,0.0,1.7,85,11,19,1,41.0
0.004,0.5,0.037,0.019,51.0,23.0,12.0,0.0,1.7,87,11,19,2,41.0
0.004,0.5,0.04,0.017,51.0,22.0,11.7,0.0,1.4,89,11,19,3,34.0
0.004,0.5,0.039,0.017,55.0,23.0,11.6,0.0,2.1,91,11,19,4,36.0
0.004,0.5,0.035,0.019,55.0,22.0,11.5,0.0,1.9,92,11,19,5,36.0
0.004,0.5,0.023,0.031,59.0,27.0,11.4,0.0,1.9,92,11,19,6,39.0
0.004,0.6,0.017,0.039,61.0,27.0,11.4,0.0,1.1,93,11,19,7,42.0
0.003,0.6,0.015,0.042,68.0,30.0,11.8,0.0,1.5,94,11,19,8,47.0
0.004,0.7,0.019,0.04,71.0,33.0,12.4,0.0,1.6,93,11,19,9,52.0
0.004,0.7,0.031,0.034,81.0,37.0,13.3,0.0,2.7,90,11,19,10,58.0
0.004,0.7,0.038,0.032,85.0,44.0,14.4,0.0,2.2,84,11,19,11,61.0
0.004,0.7,0.038,0.032,85.0,44.0,15.2,0.0,2.5,79,11,19,12,64.0
0.004,0.7,0.038,0.032,88.0,56.0,15.4,0.0,2.0,78,11,19,13,72.0
0.004,0.7,0.049,0.026,117.0,77.0,16.2,0.0,3.1,68,11,19,14,82.0
0.004,0.7,0.056,0.025,110.0,74.0,16.4,0.0,2.8,68,11,19,15,95.0
0.004,0.8,0.055,0.029,112.0,76.0,16.0,0.0,3.1,66,11,19,16,102.0
0.004,0.9,0.047,0.034,133.0,91.0,15.1,0.0,2.6,72,11,19,17,86.0
0.004,0.9,0.05,0.029,154.0,109.0,14.0,0.0,3.2,79,11,19,18,79.0
0.004,1.0,0.033,0.042,176.0,127.0,13.1,0.0,1.6,82,11,19,19,79.0
0.003,1.0,0.035,0.035,190.0,138.0,12.6,0.0,1.9,86,11,19,20,74.0
0.004,1.1,0.019,0.044,194.0,150.0,11.9,0.0,2.3,87,11,19,21,64.0
0.004,1.1,0.006,0.055,204.0,154.0,11.4,0.0,1.0,89,11,19,22,61.0
0.004,1.1,0.006,0.051,176.0,133.0,10.8,0.0,0.9,90,11,19,23,59.0
0.004,1.1,0.005,0.052,168.0,130.0,10.2,0.0,1.1,91,11,20,0,58.0
0.003,1.0,0.013,0.045,153.0,119.0,9.7,0.0,1.4,94,11,20,1,52.0
0.003,1.0,0.014,0.04,155.0,121.0,9.1,0.0,0.6,92,11,20,2,51.0
0.003,1.0,0.013,0.038,146.0,113.0,8.7,0.0,1.3,92,11,20,3,51.0
0.004,1.0,0.009,0.042,150.0,117.0,8.0,0.0,0.9,91,11,20,4,55.0
0.003,1.0,0.004,0.045,137.0,108.0,7.9,0.0,0.5,92,11,20,5,55.0
0.004,1.0,0.003,0.045,142.0,111.0,7.4,0.0,1.7,93,11,20,6,59.0
0.004,0.9,0.003,0.044,131.0,104.0,7.0,0.0,1.9,93,11,20,7,61.0
0.004,0.8,0.009,0.041,127.0,101.0,7.0,0.0,2.5,94,11,20,8,68.0
0.004,0.9,0.007,0.044,119.0,94.0,8.0,0.0,1.6,93,11,20,9,71.0
0.004,0.9,0.012,0.043,134.0,104.0,9.5,0.0,1.3,91,11,20,10,81.0
0.004,0.9,0.023,0.041,136.0,109.0,11.0,0.0,1.5,85,11,20,11,85.0
0.004,0.9,0.033,0.038,154.0,125.0,12.9,0.0,1.2,76,11,20,12,85.0
0.004,0.9,0.042,0.034,143.0,116.0,14.4,0.0,1.2,70,11,20,13,88.0
0.004,0.8,0.045,0.032,141.0,106.0,15.0,0.0,2.3,61,11,20,14,117.0
0.005,0.7,0.042,0.034,103.0,77.0,15.5,0.0,2.8,46,11,20,15,110.0
0.004,0.8,0.032,0.044,114.0,82.0,15.0,0.0,1.5,51,11,20,16,112.0
0.005,0.9,0.019,0.057,118.0,86.0,13.3,0.0,1.7,53,11,20,17,133.0
0.004,1.0,0.009,0.066,139.0,101.0,12.0,0.0,2.3,62,11,20,18,154.0
0.004,1.0,0.007,0.068,146.0,110.0,10.8,0.0,2.2,66,11,20,19,176.0
0.004,1.1,0.008,0.063,167.0,136.0,10.3,0.0,2.0,72,11,20,20,190.0
0.004,1.3,0.003,0.069,163.0,133.0,9.8,0.0,1.3,77,11,20,21,194.0
0.004,1.4,0.003,0.075,163.0,127.0,9.2,0.0,1.9,79,11,20,22,204.0
0.005,1.3,0.003,0.069,146.0,113.0,9.2,0.0,2.3,80,11,20,23,176.0
0.004,1.1,0.003,0.063,140.0,108.0,9.2,0.0,1.3,77,11,21,0,168.0
0.004,1.2,0.003,0.062,129.0,100.0,9.1,0.0,1.8,78,11,21,1,153.0
0.004,1.2,0.003,0.06,130.0,102.0,9.2,0.0,0.6,78,11,21,2,155.0
0.004,1.2,0.003,0.059,123.0,98.0,9.1,0.0,0.5,78,11,21,3,146.0
0.004,1.2,0.003,0.056,135.0,106.0,8.9,0.0,0.3,79,11,21,4,150.0
0.004,1.0,0.003,0.048,134.0,107.0,8.8,0.0,1.7,81,11,21,5,137.0
0.003,0.9,0.004,0.043,137.0,107.0,8.6,0.0,2.1,80,11,21,6,142.0
0.004,0.8,0.007,0.039,125.0,100.0,8.7,0.0,2.6,77,11,21,7,131.0
0.004,0.8,0.009,0.04,129.0,104.0,8.9,0.0,1.9,78,11,21,8,127.0
0.004,0.8,0.014,0.039,125.0,102.0,9.4,0.0,2.1,78,11,21,9,119.0
0.004,0.9,0.016,0.037,134.0,109.0,9.8,0.0,1.4,76,11,21,10,134.0
0.004,0.9,0.016,0.041,131.0,106.0,10.7,0.0,2.1,72,11,21,11,136.0
0.004,0.8,0.025,0.034,131.0,102.0,11.4,0.0,1.3,70,11,21,12,154.0
0.004,0.8,0.031,0.034,111.0,88.0,12.7,0.0,0.8,63,11,21,13,143.0
0.004,0.8,0.029,0.04,108.0,87.0,13.1,0.0,1.5,59,11,21,14,141.0
0.005,0.8,0.028,0.042,108.0,83.0,12.9,0.0,1.9,59,11,21,15,103.0
